PartitionKey,RowKey,Timestamp,HotelLocationTemp,HotelLocationTemp@type,MillisecondsToReservation,MillisecondsToReservation@type,ReservationDateTime,ReservationDateTime@type,ReservationId,ReservationId@type,Reserved,Reserved@type,RoomType,RoomType@type,UserLocationTemp,UserLocationTemp@type,ViewDateTime,ViewDateTime@type
fbeb0bae-4617-478e-9b89-41d98ea3673f,5e3d3c2a-ea73-4f66-91ba-bd3db662d9b1,2020-11-09T18:28:38.290Z,15,Edm.Int32,24292,Edm.Double,1998-04-08T07:00:24.292Z,Edm.DateTime,e310d2cf-74d4-48e0-989a-9b99e1f2bf53,Edm.Guid,1,Edm.Int32,twin,Edm.String,34,Edm.Int32,1998-04-08T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,5e4908dd-46ab-40b7-a770-cb37207f7b7b,2020-11-09T18:28:44.610Z,19,Edm.Int32,,,,,9d7073df-f76e-4a26-91ce-807dbafa749f,Edm.Guid,0,Edm.Int32,presidential,Edm.String,30,Edm.Int32,1999-04-22T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,5f44122d-081b-4d41-864d-5b644b8bf763,2020-11-09T18:28:16.729Z,22,Edm.Int32,,,,,d82b9726-d34a-4cce-abbd-3e9c1178fe65,Edm.Guid,0,Edm.Int32,twin,Edm.String,19,Edm.Int32,2013-09-30T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,602bab02-df2f-44d6-a65c-0d02e2d22843,2020-11-09T18:28:32.678Z,16,Edm.Int32,,,,,82641500-0f6c-4ed3-a0fe-c1e76913130e,Edm.Guid,0,Edm.Int32,queen,Edm.String,30,Edm.Int32,2016-04-22T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,6052c833-d312-4675-9193-1ed6ba7cbe59,2020-11-09T18:28:11.270Z,21,Edm.Int32,103930,Edm.Double,1997-05-16T07:01:43.930Z,Edm.DateTime,f727c929-7a69-4d6b-ac85-942a5b993819,Edm.Guid,1,Edm.Int32,presidential,Edm.String,21,Edm.Int32,1997-05-16T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,62e13dfc-4ac4-4e8c-8b3c-6ea0ec29f4b3,2020-11-09T18:28:10.644Z,17,Edm.Int32,1512,Edm.Double,2010-06-20T07:00:01.512Z,Edm.DateTime,3d0ff303-3323-492a-8091-493fcc1ad2fe,Edm.Guid,1,Edm.Int32,presidential,Edm.String,28,Edm.Int32,2010-06-20T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,6320f9ea-e983-4443-ab82-ffed76b9300d,2020-11-09T18:28:37.277Z,20,Edm.Int32,,,,,2fd48ee6-56f1-4297-a134-3dd208c5c15c,Edm.Guid,0,Edm.Int32,queen,Edm.String,29,Edm.Int32,1998-07-21T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,633a0e18-744d-4fdd-8ba5-900bdfcad8d7,2020-11-09T18:28:09.589Z,16,Edm.Int32,,,,,5ee51fe6-ee39-4966-b060-53b58daa413c,Edm.Guid,0,Edm.Int32,king,Edm.String,24,Edm.Int32,2013-09-05T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,63ba620d-1c4b-48f3-bdfe-80a50d62b4e6,2020-11-09T18:28:19.774Z,19,Edm.Int32,,,,,ce15f4a8-f2eb-4879-a00f-401e15dbe6ad,Edm.Guid,0,Edm.Int32,king,Edm.String,27,Edm.Int32,2012-05-23T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,63dbcb4b-2af1-4355-a9ad-e39e423eed82,2020-11-09T18:28:09.190Z,22,Edm.Int32,,,,,d77a4ad2-0ea3-42f8-8e03-8e8c61cb023d,Edm.Guid,0,Edm.Int32,king,Edm.String,12,Edm.Int32,2014-08-21T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,63fe729c-f153-4092-bbb9-7da1b183e5f8,2020-11-09T18:28:16.686Z,21,Edm.Int32,4708,Edm.Double,2010-02-17T08:00:04.708Z,Edm.DateTime,cc8056c0-1770-4ec4-bb60-30e63b8abc09,Edm.Guid,1,Edm.Int32,presidential,Edm.String,26,Edm.Int32,2010-02-17T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,65858ac9-df63-4392-a925-5b798e56b678,2020-11-09T18:28:15.276Z,18,Edm.Int32,,,,,1f868251-14f7-4a32-beca-841630d996db,Edm.Guid,0,Edm.Int32,king,Edm.String,-2,Edm.Int32,2008-08-10T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,66613d2e-be6d-4150-b0a4-5450bf78bea9,2020-11-09T18:28:49.854Z,22,Edm.Int32,,,,,e6e989e7-13ba-4caf-9eaf-bccd28145cb0,Edm.Guid,0,Edm.Int32,twin,Edm.String,14,Edm.Int32,2015-11-07T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,66d35030-6f27-4e43-bee2-e90f4d38663d,2020-11-09T18:28:40.764Z,19,Edm.Int32,,,,,b85c42c6-d9e9-485e-8d2f-6e0918f04489,Edm.Guid,0,Edm.Int32,king,Edm.String,32,Edm.Int32,1995-12-31T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,670a1417-44f7-402c-b2a4-b4e9b0464822,2020-11-09T18:28:13.096Z,16,Edm.Int32,,,,,4e64db59-d5a8-40f0-a250-2464c45f7d4b,Edm.Guid,0,Edm.Int32,king,Edm.String,23,Edm.Int32,2013-07-24T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,67143f36-067e-4856-ac86-c8ec7df241db,2020-11-09T18:28:32.579Z,20,Edm.Int32,,,,,63786544-b772-4274-b010-ed9d03785932,Edm.Guid,0,Edm.Int32,presidential,Edm.String,34,Edm.Int32,2000-04-18T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,671d495b-e163-43c7-9541-d32aeb1c4a13,2020-11-09T18:28:39.106Z,18,Edm.Int32,,,,,520bbf55-fbe0-449a-a641-6c7bd79a1d82,Edm.Guid,0,Edm.Int32,king,Edm.String,-13,Edm.Int32,2011-06-10T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,67a38df8-29a4-4d2d-bbad-3a212bcc529a,2020-11-09T18:28:10.495Z,18,Edm.Int32,,,,,d7aa2c5e-029c-4594-a509-8bd40e99b1f6,Edm.Guid,0,Edm.Int32,twin,Edm.String,31,Edm.Int32,1997-11-01T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,67e07db6-0486-4a23-813f-2186e0a988a0,2020-11-09T18:28:24.251Z,19,Edm.Int32,,,,,3efa994f-1b6c-4675-91ef-324a9b0f68de,Edm.Guid,0,Edm.Int32,twin,Edm.String,18,Edm.Int32,2010-04-21T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,683e1e47-186d-4f53-8c84-5aa7696adb92,2020-11-09T18:28:34.754Z,19,Edm.Int32,,,,,d6901f6b-de6a-43ac-8548-be4eadcdc37d,Edm.Guid,0,Edm.Int32,queen,Edm.String,23,Edm.Int32,2017-08-12T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,692473bf-5662-45ea-9a00-8030ff5ba1df,2020-11-09T18:28:45.236Z,23,Edm.Int32,,,,,0d5ed1f2-18c2-4684-8acd-8b2ba2853f0c,Edm.Guid,0,Edm.Int32,king,Edm.String,24,Edm.Int32,2001-03-05T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,6a20e021-2acb-4c3c-815c-2e81c53e3e3c,2020-11-09T18:28:15.142Z,23,Edm.Int32,4712,Edm.Double,2014-08-30T07:00:04.712Z,Edm.DateTime,311520c4-1679-40ca-af13-4677e7f5cf98,Edm.Guid,1,Edm.Int32,queen,Edm.String,35,Edm.Int32,2014-08-30T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,6d9a6da4-2530-411e-871d-ab97317502e3,2020-11-09T18:28:44.024Z,20,Edm.Int32,,,,,89437f44-0ede-4013-a17c-65eeb245eefb,Edm.Guid,0,Edm.Int32,queen,Edm.String,24,Edm.Int32,2014-10-10T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,6ecf7757-de34-4f4e-8cf9-db2ce7c784d2,2020-11-09T18:28:21.445Z,17,Edm.Int32,,,,,00e5ea14-39b2-4dbd-aa7f-b8a8a79e2d34,Edm.Guid,0,Edm.Int32,king,Edm.String,38,Edm.Int32,2008-11-05T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,6ecfe6dd-92a1-48ac-aae2-8ec4c757542e,2020-11-09T18:28:49.499Z,23,Edm.Int32,11032,Edm.Double,2000-03-24T08:00:11.032Z,Edm.DateTime,6f0d030b-172a-4e00-9ddc-83a4cd21079b,Edm.Guid,1,Edm.Int32,queen,Edm.String,19,Edm.Int32,2000-03-24T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,6fbc5fd9-04f2-43a9-9b97-ea650bc37b0b,2020-11-09T18:28:50.871Z,17,Edm.Int32,,,,,b5ec7388-bddf-4674-a281-3e2019f5dbe6,Edm.Guid,0,Edm.Int32,king,Edm.String,20,Edm.Int32,2000-09-13T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,6fda3ee7-bfca-424c-b058-ce6ad2885be5,2020-11-09T18:28:08.786Z,20,Edm.Int32,5277,Edm.Double,2011-04-20T07:00:05.277Z,Edm.DateTime,ecf79dcf-ff1c-494d-ae17-6ee40900fa9b,Edm.Guid,1,Edm.Int32,presidential,Edm.String,30,Edm.Int32,2011-04-20T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,70729abb-8b90-49db-aaa6-61f90115e9f2,2020-11-09T18:28:50.254Z,15,Edm.Int32,,,,,04477b3a-723a-4e4d-83e8-eaa65d6cfca9,Edm.Guid,0,Edm.Int32,presidential,Edm.String,19,Edm.Int32,2018-01-18T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,70c99523-b2fa-48e9-8558-828d7d6c984c,2020-11-09T18:28:22.015Z,22,Edm.Int32,2926,Edm.Double,2010-09-04T07:00:02.926Z,Edm.DateTime,b49d2053-6b7d-4330-bfb4-0d91bebd1812,Edm.Guid,1,Edm.Int32,presidential,Edm.String,38,Edm.Int32,2010-09-04T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,713df1c6-f5dd-44bb-afd5-8c93c5961c93,2020-11-09T18:28:17.616Z,23,Edm.Int32,9531,Edm.Double,2002-09-03T07:00:09.531Z,Edm.DateTime,1dbc62d9-6e13-4b7f-bcdb-a0ec79b171c3,Edm.Guid,1,Edm.Int32,king,Edm.String,39,Edm.Int32,2002-09-03T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,71b0956c-d10c-4d50-8e9b-9286fe856620,2020-11-09T18:28:26.660Z,24,Edm.Int32,,,,,e3a51086-773c-4146-a06a-0388800acce5,Edm.Guid,0,Edm.Int32,twin,Edm.String,28,Edm.Int32,2002-04-27T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,7403fcd2-eaa0-42a8-bfd3-cbd63f059ad1,2020-11-09T18:28:08.700Z,16,Edm.Int32,85329,Edm.Double,1997-07-21T07:01:25.329Z,Edm.DateTime,c6cc642b-9854-44d3-af51-37d27605ffa4,Edm.Guid,1,Edm.Int32,presidential,Edm.String,-11,Edm.Int32,1997-07-21T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,75234927-3495-46ca-b03f-8c9af794bcc4,2020-11-09T18:28:10.542Z,18,Edm.Int32,,,,,bb5bd35d-be0b-4098-bd45-4ccb7ed508be,Edm.Guid,0,Edm.Int32,presidential,Edm.String,33,Edm.Int32,2014-03-24T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,78fb6a96-3910-4049-83cb-a7fc8a77b2ce,2020-11-09T18:28:26.932Z,22,Edm.Int32,,,,,77d13fe3-bd2e-4458-b9bc-1f5aafeeb01e,Edm.Guid,0,Edm.Int32,twin,Edm.String,24,Edm.Int32,2016-04-12T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,7a1e689c-3911-4ea6-a8da-3c2009ea6bb3,2020-11-09T18:28:21.972Z,19,Edm.Int32,2692,Edm.Double,2003-05-09T07:00:02.692Z,Edm.DateTime,f77d7bb5-97fd-4321-a64b-5b279e19db65,Edm.Guid,1,Edm.Int32,presidential,Edm.String,18,Edm.Int32,2003-05-09T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,7a2aab38-db95-482f-ab61-98c2292c5809,2020-11-09T18:28:50.778Z,22,Edm.Int32,94882,Edm.Double,2006-07-11T07:01:34.882Z,Edm.DateTime,11d8f78d-5e25-42a2-862e-08e53e23def0,Edm.Guid,1,Edm.Int32,twin,Edm.String,7,Edm.Int32,2006-07-11T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,7a64eb2e-47af-4e2a-b209-9d89d6e2643f,2020-11-09T18:28:46.943Z,21,Edm.Int32,,,,,376ed96c-9362-4f3d-ba35-d32dad59482d,Edm.Guid,0,Edm.Int32,presidential,Edm.String,31,Edm.Int32,2015-04-18T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,7be55cc0-acf4-4410-9511-70983d90c7fb,2020-11-09T18:28:11.976Z,23,Edm.Int32,,,,,c04a4817-e737-49bf-9336-6eebc4d303f5,Edm.Guid,0,Edm.Int32,presidential,Edm.String,31,Edm.Int32,2001-09-22T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,7bf3af53-95fd-4afc-bdeb-c525a0605286,2020-11-09T18:28:25.768Z,21,Edm.Int32,,,,,93bbef71-cb39-48e0-bbc9-9963d469d774,Edm.Guid,0,Edm.Int32,twin,Edm.String,39,Edm.Int32,2019-06-05T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,7c3bdc63-ba6b-47f4-b984-a6c3f7b2a08f,2020-11-09T18:28:10.057Z,19,Edm.Int32,,,,,47a0e19b-550c-4444-ac9d-596d6a581804,Edm.Guid,0,Edm.Int32,king,Edm.String,12,Edm.Int32,2007-09-12T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,7d4a2b50-0b43-4a5a-808a-3052d044cb53,2020-11-09T18:28:51.257Z,20,Edm.Int32,,,,,df89c856-b96f-416f-a22d-f3def20af350,Edm.Guid,0,Edm.Int32,king,Edm.String,23,Edm.Int32,2013-03-19T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,7d6438ee-1217-403f-895a-32c27f75802f,2020-11-09T18:28:24.386Z,19,Edm.Int32,,,,,ac8d20e9-e4a1-45a4-b3f6-5f2ff4cfecf7,Edm.Guid,0,Edm.Int32,queen,Edm.String,-37,Edm.Int32,2003-03-30T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,7e71ef37-652c-42b9-8256-b32416534d2f,2020-11-09T18:28:21.402Z,18,Edm.Int32,,,,,7c58d076-5cda-4929-9eab-4dce301bf961,Edm.Guid,0,Edm.Int32,presidential,Edm.String,18,Edm.Int32,2010-11-08T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,7f4505b9-7172-4e6f-82f4-8745c03e4df7,2020-11-09T18:28:41.117Z,20,Edm.Int32,,,,,49b42a64-f72b-40b4-a8aa-34a65a5bfc6d,Edm.Guid,0,Edm.Int32,twin,Edm.String,28,Edm.Int32,2002-01-04T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,7fa0f2e5-a6e3-4ed3-8519-805b844c7953,2020-11-09T18:28:43.772Z,18,Edm.Int32,,,,,83dde5d2-2664-4bba-b4ae-3c0f13d8c908,Edm.Guid,0,Edm.Int32,twin,Edm.String,33,Edm.Int32,2003-01-23T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,7fa1759c-bbba-4d03-8b3e-949bb34402ef,2020-11-09T18:28:15.866Z,17,Edm.Int32,,,,,1a520a20-f4da-40da-9aeb-cc18a9a3cce2,Edm.Guid,0,Edm.Int32,king,Edm.String,18,Edm.Int32,2004-01-07T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,8060b21d-8dc2-4f9a-8556-79450e2b508d,2020-11-09T18:28:40.280Z,20,Edm.Int32,,,,,6499a016-74f5-4796-950f-3f0f1f2bd5e0,Edm.Guid,0,Edm.Int32,twin,Edm.String,21,Edm.Int32,1995-06-01T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,80fbbe07-ed34-4653-9d5c-c75f06fb2001,2020-11-09T18:28:15.404Z,16,Edm.Int32,82202,Edm.Double,2014-12-04T08:01:22.202Z,Edm.DateTime,a5e1b68a-3898-46f3-a065-fea14891addd,Edm.Guid,1,Edm.Int32,queen,Edm.String,1,Edm.Int32,2014-12-04T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,81f303f1-a6e0-4e0a-b047-69eb67b2ceea,2020-11-09T18:28:42.932Z,21,Edm.Int32,,,,,eba93645-6e82-40ea-bbe5-0f1fe7b4cf7e,Edm.Guid,0,Edm.Int32,queen,Edm.String,-1,Edm.Int32,2016-06-14T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,82648c10-5ceb-4cc0-adb5-d790bc26545c,2020-11-09T18:28:15.550Z,24,Edm.Int32,224738,Edm.Double,2015-02-25T08:03:44.738Z,Edm.DateTime,f2b47557-64f5-4f8e-bedc-4fe2aae93f65,Edm.Guid,1,Edm.Int32,queen,Edm.String,19,Edm.Int32,2015-02-25T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,82fcb9cd-f986-46b1-9f4d-7248c8f4c5db,2020-11-09T18:28:38.196Z,17,Edm.Int32,,,,,405c12ec-113b-4887-9983-ba5dc59b0d68,Edm.Guid,0,Edm.Int32,king,Edm.String,29,Edm.Int32,1996-12-28T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,8326906b-59a8-4603-9904-eded8fdcc033,2020-11-09T18:28:25.704Z,23,Edm.Int32,,,,,98d6c50b-dade-48c6-ad73-41194f1443b4,Edm.Guid,0,Edm.Int32,presidential,Edm.String,20,Edm.Int32,2010-02-25T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,848a3067-8728-4658-ad13-ee55a1c56977,2020-11-09T18:28:44.528Z,15,Edm.Int32,2265,Edm.Double,2017-04-17T07:00:02.265Z,Edm.DateTime,4a3cc77c-a13f-45a5-98d3-a3dc6dd9cfce,Edm.Guid,1,Edm.Int32,queen,Edm.String,25,Edm.Int32,2017-04-17T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,8494cec7-55b6-4e86-b671-062dd7ada531,2020-11-09T18:28:15.055Z,21,Edm.Int32,,,,,5019eaf4-b3d8-4bf3-9a8e-1e7afa2c3cde,Edm.Guid,0,Edm.Int32,king,Edm.String,2,Edm.Int32,2010-07-27T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,84ba7f7e-b71a-467f-a9ca-344957d0feb6,2020-11-09T18:28:28.121Z,15,Edm.Int32,,,,,d9144bfe-274f-4922-bbd5-a4dfbb79f6f6,Edm.Guid,0,Edm.Int32,queen,Edm.String,36,Edm.Int32,2007-09-22T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,84d8860c-a318-4978-8347-465cef4c0c0f,2020-11-09T18:28:24.209Z,16,Edm.Int32,120440,Edm.Double,2017-04-12T07:02:00.440Z,Edm.DateTime,36ead1c7-02a0-4b29-894a-eec424d389e0,Edm.Guid,1,Edm.Int32,presidential,Edm.String,17,Edm.Int32,2017-04-12T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,85ba193d-bebd-48a5-9ec5-db0af77ce954,2020-11-09T18:28:10.742Z,19,Edm.Int32,,,,,723f75d9-3a31-453f-b12e-f4e06cf36f4b,Edm.Guid,0,Edm.Int32,presidential,Edm.String,-27,Edm.Int32,2013-11-14T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,86b283ae-7539-4324-8fae-e66e10f29ffe,2020-11-09T18:28:35.792Z,15,Edm.Int32,5035,Edm.Double,2012-05-25T07:00:05.035Z,Edm.DateTime,afe5427a-4ac2-452e-ac8f-5b6cec182963,Edm.Guid,1,Edm.Int32,king,Edm.String,33,Edm.Int32,2012-05-25T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,87549cbd-bf6e-4e45-9da6-cf1baa842e9c,2020-11-09T18:28:33.922Z,16,Edm.Int32,,,,,1c8794a1-743e-48ab-a244-b162781c20c5,Edm.Guid,0,Edm.Int32,queen,Edm.String,-17,Edm.Int32,2004-04-12T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,87adf359-76a6-483c-b8c3-23a57dceeabc,2020-11-09T18:28:45.704Z,20,Edm.Int32,,,,,3818d381-1704-4ee7-a51e-3891f9c68293,Edm.Guid,0,Edm.Int32,king,Edm.String,-18,Edm.Int32,2020-02-29T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,884817f6-ade8-4e83-b738-48e6348e6884,2020-11-09T18:28:42.319Z,22,Edm.Int32,1837,Edm.Double,2001-02-10T08:00:01.837Z,Edm.DateTime,d9e4383a-0865-4a24-a853-96a00f0304ef,Edm.Guid,1,Edm.Int32,king,Edm.String,34,Edm.Int32,2001-02-10T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,895f52bd-fd37-4fcf-b61b-aeab516a8935,2020-11-09T18:28:29.471Z,16,Edm.Int32,,,,,2716b3a0-0f50-44f8-9baf-6513a8d7c198,Edm.Guid,0,Edm.Int32,queen,Edm.String,23,Edm.Int32,2015-04-18T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,89a4582e-23f3-4b0c-8f51-dddef717a62d,2020-11-09T18:28:34.839Z,16,Edm.Int32,,,,,9b9f78aa-8410-4130-885b-074b0ca3a908,Edm.Guid,0,Edm.Int32,king,Edm.String,21,Edm.Int32,2018-07-21T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,89fabb5a-c961-4c2c-bc8f-44ccfb7e001b,2020-11-09T18:28:48.163Z,19,Edm.Int32,,,,,2f2feea0-1eb7-4050-aadb-fbf09cc17b6f,Edm.Guid,0,Edm.Int32,presidential,Edm.String,18,Edm.Int32,1999-11-15T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,8a8237b6-ce63-41e2-a4e3-f281232155e6,2020-11-09T18:28:46.413Z,23,Edm.Int32,33963,Edm.Double,2003-05-16T07:00:33.963Z,Edm.DateTime,976975ab-2c24-4bb5-b8cf-2b8baf38e899,Edm.Guid,1,Edm.Int32,king,Edm.String,-20,Edm.Int32,2003-05-16T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,8aad0440-0d93-4c8d-9929-d5f7423fa99e,2020-11-09T18:28:28.914Z,22,Edm.Int32,,,,,05919675-1c8a-4430-89fa-47f328d8b59c,Edm.Guid,0,Edm.Int32,queen,Edm.String,33,Edm.Int32,1995-11-24T08:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,8b146081-0b88-4e70-b0cb-35a5d88942d6,2020-11-09T18:28:36.962Z,17,Edm.Int32,,,,,cb5ec96e-a24b-4268-a0af-0a7e02182bc2,Edm.Guid,0,Edm.Int32,presidential,Edm.String,21,Edm.Int32,1995-04-17T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,8b72329f-2ef7-45a4-aeaa-ff4c87638691,2020-11-09T18:28:08.206Z,16,Edm.Int32,,,,,bdcea11d-9961-4d04-b8e6-0097d1971bb0,Edm.Guid,0,Edm.Int32,twin,Edm.String,19,Edm.Int32,1997-08-25T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,8c36c6cc-b14b-476e-84e5-a0fc5e3c59b5,2020-11-09T18:28:14.248Z,24,Edm.Int32,,,,,c5d5fab1-67a9-4b24-a32a-f4b0efdb8424,Edm.Guid,0,Edm.Int32,king,Edm.String,-11,Edm.Int32,2008-09-04T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,8ccd18a2-f7f5-47ef-8f66-2275bfdc4bad,2020-11-09T18:28:39.664Z,20,Edm.Int32,,,,,6c6b8558-0481-4f76-8d84-1752db56c882,Edm.Guid,0,Edm.Int32,king,Edm.String,15,Edm.Int32,1998-09-01T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,8d6c6f73-66fe-4f46-b604-4a2b14e76f54,2020-11-09T18:28:22.446Z,16,Edm.Int32,234745,Edm.Double,2015-09-30T07:03:54.745Z,Edm.DateTime,77439fce-3c0d-4e38-86fc-a2a7070c6387,Edm.Guid,1,Edm.Int32,king,Edm.String,-11,Edm.Int32,2015-09-30T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,8e0edc16-57f8-4454-8f39-cfab10c05cec,2020-11-09T18:28:08.654Z,17,Edm.Int32,,,,,6d28799c-1ffb-46a8-a9f3-cf526473198b,Edm.Guid,0,Edm.Int32,queen,Edm.String,23,Edm.Int32,2017-06-04T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,8e7554c3-ab63-47f8-b2eb-23e402dcdaf9,2020-11-09T18:28:16.045Z,19,Edm.Int32,,,,,1fd9af66-d410-4a54-b938-55ebfa271c8b,Edm.Guid,0,Edm.Int32,king,Edm.String,-22,Edm.Int32,2020-03-17T07:00:00.000Z,Edm.DateTime
fbeb0bae-4617-478e-9b89-41d98ea3673f,90e4fbf8-71da-4e98-a8e5-6fcd4e38cfdd,2020-11-09T18:28:38.481Z,17,Edm.Int32,11498,Edm.Double,2018-06-10T07:00:11.498Z,Edm.DateTime,f691ec57-6599-4a58-91e5-4b929ef48326,Edm.Guid,1,Edm.Int32,presidential,Edm.String,29,Edm.Int32,2018-06-10T07:00:00.000Z,Edm.DateTime
